CHAIN,PLATFORM,BLOCK_DATE,TX_COUNT,IN_TOKEN_ADDRESS,TOKEN,PRICE,SELL_SWAP,SELL_USD,BUY_SWAP,BUY_USD,NET_SWAP,NET_USD
osmosis,osmosis-dex,2023-10-15,16,ibc/1B708808D372E959CD4839C594960309283424C775F4A038AAEBE7F83A988477,QSR,0.01512675142,-14477.065684,-218.990973892,0,0,-14477.065684,-218.990973892
osmosis,osmosis-dex,2023-10-15,143,ibc/7C4D60AA95E5A7558B0A364860979CA34B7FF8AAF255B87AF9E879374470CEC0,IRIS,0.01746620167,-438488.158897,-7658.72261174,266635.529407,4657.109928121,-171852.62949,-3001.612683619
osmosis,osmosis-dex,2023-10-15,14,ibc/71B441E27F1BBB44DD0891BCD370C2794D404D60A4FFE5AECCD9B1E28BC89805,USDT.grv,0.9993122202,-166.781999,-166.667289717,18.681063,18.668214543,-148.100936,-147.999075174
osmosis,osmosis-dex,2023-10-15,1,ibc/0F91EE8B98AAE3CF393D94CD7F89A10F8D7758C5EC707E721899DFE65C164C28,ARKH,0.0005846543324,-1.294447,-0.0007568040466,0,0,-1.294447,-0.0007568040466
osmosis,osmosis-dex,2023-10-15,128,ibc/5973C068568365FFF40DEDCF1A1CB7582B6116B731CD31A12231AE25E20B871F,EEUR,0.9915836667,-5755.773141,-5707.330635654,4145.76642,4110.874267887,-1610.006721,-1596.456367767
osmosis,osmosis-dex,2023-10-15,4913,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,USDC.axl,1,-1199122.440532,-1199122.440532,348858.135583,348858.135583,-850264.304949,-850264.304949
osmosis,osmosis-dex,2023-10-15,2,ibc/655BCEF3CDEBE32863FF281DBBE3B06160339E9897DC9C9C9821932A5F8BA6F8,TICK,0.158154308,-3.824307,-0.604830627,3.828136,0.6054361999,0.003829,0.0006055728452
osmosis,osmosis-dex,2023-10-15,277,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,UMEE,0.00194154875,-6900358.89389,-13397.383184984,6093129.383358,11830.107737847,-807229.510532,-1567.275447137
osmosis,osmosis-dex,2023-10-15,33,ibc/297C64CC42B5A8D8F82FE2EBE208A6FE8F94B86037FA28C4529A23701C228F7A,NETA,9.215,-10.427424,-96.08871216,8.701222,80.18176073,-1.726202,-15.90695143
osmosis,osmosis-dex,2023-10-15,69,ibc/3FF92D26B407FD61AE95D975712A7C319CDE28DE4D80BDC9978D935932B991D7,DOT.axl,3.747149081,-1792.973240227,-6718.538030192,825.543633949,3093.435069653,-967.429606278,-3625.102960538
osmosis,osmosis-dex,2023-10-15,343,ibc/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,SCRT,0.2446288702,-161129.518616,-39416.932095612,98788.231162,24166.453378652,-62341.287454,-15250.47871696
osmosis,osmosis-dex,2023-10-15,20,ibc/52B1AA623B34EB78FD767CEA69E8D7FA6C9CFE1FBF49C5406268FD325E2CC2AC,IOV,0.00179694,-34784.54677,-62.505743473,38500.304913,69.18273791,3715.758143,6.676994437
osmosis,osmosis-dex,2023-10-15,101,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,BTSG,0.007434403168,-222721.302032,-1655.799953383,203574.926198,1513.458076229,-19146.375834,-142.341877154
osmosis,osmosis-dex,2023-10-15,2,ibc/FA602364BEC305A696CBDF987058E99D8B479F0318E47314C49173E8838C5BAC,qATOM,7.498316148,-0.377767,-2.832616396,0,0,-0.377767,-2.832616396
osmosis,osmosis-dex,2023-10-15,4,ibc/47EE224A9B33CF0ABEAC82106E52F0F6E8D8CEC5BA80B9D9A6F55172CBB0177D,ECH,0.00001043023482,-82758.084688182,-0.8631862565,82840.925613796,0.8640503068,82.840925614,0.0008640503068
osmosis,osmosis-dex,2023-10-15,2,ibc/E7B35499CFBEB0FF5778127ABA4FB2C4B79A6B8D3D831D4379C4048C238796BD,VDL,0.007885506449,-1835.226572,-14.471690969,0,0,-1835.226572,-14.471690969
osmosis,osmosis-dex,2023-10-15,104,ibc/8A34AF0C1943FD0DFCDE9ADBF0B2C9959C45E87E6088EA2FC6ADACD59261B8A2,LUM,0.0001757433333,-7082958.077941,-1244.782662478,5610594.222831,986.024530701,-1472363.85511,-258.758131777
osmosis,osmosis-dex,2023-10-15,196,ibc/9BCB27203424535B6230D594553F1659C77EC173E36D9CF4759E7186EE747E84,DEC,0.005698727707,-1025379.860105,-5843.360619337,767522.760482,4373.903221179,-257857.099623,-1469.457398158
osmosis,osmosis-dex,2023-10-15,8,ibc/CAA179E40F0266B0B29FB5EAA288FB9212E628822265D4141EBD1C47C3CBFCBC,stkATOM,7.633239652,-1662.47726,-12690.087340799,0,0,-1662.47726,-12690.087340799
osmosis,osmosis-dex,2023-10-15,29735,uosmo,OSMO,0.253622875,-17109676.389514,-4339405.31622816,13832954.939517,3508353.80150575,-3276721.449997,-831051.514722408
osmosis,osmosis-dex,2023-10-15,10,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,CRBRUS,1.474025401e-7,-11971049.799942,-1.764563148,11983032.83278,1.766329477,11983.032838,0.001766329478
osmosis,osmosis-dex,2023-10-15,9511,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,6.580416667,-268132.098439,-1764420.9294363,114414.386028,752894.332725085,-153717.712411,-1011526.59671122
osmosis,osmosis-dex,2023-10-15,104,ibc/5D1F516200EE8C6B2354102143B78A2DEDA25EDE771AC0F8DC3C1837C8FD4447,FET,0.2130785833,-48917.17479242,-10423.202305438,9355.743146328,1993.50849565,-39561.431646092,-8429.693809788
osmosis,osmosis-dex,2023-10-15,2,ibc/D27DDDF34BB47E5D5A570742CC667DE53277867116CCCA341F27785E899A70F3,MKR,934.847738036,-0.000337168089,-0.3152008254,0.0003375055946,0.3155163417,3.375055946e-7,0.0003155163417
osmosis,osmosis-dex,2023-10-15,25,ibc/C5579A9595790017C600DD726276D978B9BF314CF82406CE342720A9C7911A01,stEVMOS,0.08185221909,-17993.128495337,-1472.777495802,0,0,-17993.128495337,-1472.777495802
osmosis,osmosis-dex,2023-10-15,1,ibc/51D893F870B7675E507E91DA8DB0B22EA66333207E4F5C0708757F08EE059B0B,MNTA,0.3086096065,-0.109582,-0.0338180579,0,0,-0.109582,-0.0338180579
osmosis,osmosis-dex,2023-10-15,3,ibc/F292A17CF920E3462C816CBE6B042E779F676CAB59096904C4C1C966413E3DF5,DAI.grv,0.5891301775,-0.05847711561,-0.0344506335,0.05853565126,0.03448511862,0.00005853565126,0.00003448511862
osmosis,osmosis-dex,2023-10-15,121,ibc/785AFEC6B3741100D15E7AF01374E3C4C36F24888E96479B1C33F5C71F364EF9,LUNA,0.4049434277,-4001.567248,-1620.408357485,2176.132415,881.210519209,-1825.434833,-739.197838276
osmosis,osmosis-dex,2023-10-15,202,ibc/64BA6E31FE887D66C6F8F31C7B1A80C7CA179239677B4088BB55F5EA07DBE273,INJ,7.6475,-3037.401745717,-23228.529850369,0,0,-3037.401745717,-23228.529850369
osmosis,osmosis-dex,2023-10-15,1,ibc/447A0DCE83691056289503DDAB8EB08E52E167A73629F2ACC59F056B92F51CE8,SHIBAC,6.699768506e-13,-59419318133.8492,-0.03980956763,59478796930.78,0.03984941705,59478796.9307861,0.00003984941705
osmosis,osmosis-dex,2023-10-15,72,ibc/95C9B5870F95E21A242E6AF9ADCB1F212EE4A8855087226C36FBE43FC41A77B8,XPLA,0.1451454959,-28546.161278403,-4143.34673395,0,0,-28546.161278403,-4143.34673395
osmosis,osmosis-dex,2023-10-15,10,ibc/E09ED39F390EC51FA9F3F69BEA08B5BBE6A48B3057B2B1C3467FAAE9E58B021B,CUDOS,0.002172702938,-1783816.90903075,-3875.704238599,0,0,-1783816.90903075,-3875.704238599
osmosis,osmosis-dex,2023-10-15,164,ibc/57AA1A70A4BC9769C525EBF6386F7A21536E04A79D62E1981EFCEF9428EBB205,KAVA,0.5871888448,-20013.878279,-11751.926066953,11623.734107,6825.327002749,-8390.144172,-4926.599064204
osmosis,osmosis-dex,2023-10-15,141,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,LUNC,0.00005766208333,-22475188.127497,-1295.96617074,13912387.927969,802.217272068,-8562800.199528,-493.748898672
osmosis,osmosis-dex,2023-10-15,331,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,CRO,0.051769125,-689101.54394119,-35674.183965984,440118.20560435,22784.534400707,-248983.33833684,-12889.649565277
osmosis,osmosis-dex,2023-10-15,101,ibc/573FCD90FACEE750F55A8864EF7D38265F07E5A9273FA0E8DAFD39951332B580,MARS,0.0396740903,-117092.128804,-4645.523691075,65404.369104,2594.85884556,-51687.7597,-2050.664845516
osmosis,osmosis-dex,2023-10-15,204,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,XKI,0.015282255,-190945.854878,-2918.083245439,186759.588711,2854.107658377,-4186.266167,-63.975587062
osmosis,osmosis-dex,2023-10-15,11,ibc/7ED954CFFFC06EE8419387F3FC688837FF64EF264DE14219935F724EEEDBF8D3,CTK,0.4317319603,-1921.562599,-829.599987774,0,0,-1921.562599,-829.599987774
osmosis,osmosis-dex,2023-10-15,664,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,USTC,0.0113706175,-779822.397992,-8867.0622055,645089.368336,7335.064460665,-134733.029656,-1531.997744835
osmosis,osmosis-dex,2023-10-15,1,ibc/C3FC4DED273E7D1DD2E7BAA3317EC9A53CD3252B577AA33DC00D9DF2BDF3ED5C,SOLAR,0.0002810103995,-17403.929857,-4.890685281,0,0,-17403.929857,-4.890685281
osmosis,osmosis-dex,2023-10-15,4,ibc/D3327A763C23F01EC43D1F0DB3CEFEC390C362569B6FD191F40A5192F8960049,LINK,7.377718634,-65.787965181,-485.365096597,0,0,-65.787965181,-485.365096597
osmosis,osmosis-dex,2023-10-15,30,ibc/01E94A5FF29B8DDEFC86F412CC3927F7330E9B523CC63A6194B1108F5276025C,MEDAS,0.003794377684,-82204.454284,-311.914746849,85041.342796,322.678973311,2836.888512,10.764226462
osmosis,osmosis-dex,2023-10-15,19,ibc/161D7D62BAB3B9C39003334F1671208F43C06B643CC9EDBBE82B64793C857F1D,ORAI,2.179812549,-567.891542,-1237.89710962,0,0,-567.891542,-1237.89710962
osmosis,osmosis-dex,2023-10-15,84,ibc/9F9B07EF9AD291167CF5700628145DE1DEB777C2CFC7907553B24446515F6D0E,USDC.grv,1.000068862,-1323.728996,-1323.820150297,195.758391,195.771871266,-1127.970605,-1128.048279032
osmosis,osmosis-dex,2023-10-15,10,ibc/D3B574938631B0A1BA704879020C696E514CFADAA7643CDE4BD5EB010BDE327B,PHMN,5.341666667,-24.675835,-131.810085292,12.55549,67.067242417,-12.120345,-64.742842875
osmosis,osmosis-dex,2023-10-15,2,ibc/46C83BB054E12E189882B5284542DB605D94C99827E367C9192CF0579CD5BC83,qSTARS,0.006459786028,-391.51368,-2.5290946,0,0,-391.51368,-2.5290946
osmosis,osmosis-dex,2023-10-15,708,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,ETH,1558.166313585,-138.13753757,-215241.257683081,30.938265121,48206.962512535,-107.199272449,-167034.295170546
osmosis,osmosis-dex,2023-10-15,706,ibc/BB6BCDB515050BAE97516111873CCD7BCF1FD0CCB723CC12F3C4F704D6C646CE,KUJI,0.877145,-47115.784225,-41327.374554038,13513.395245,11853.207072176,-33602.38898,-29474.167481862
osmosis,osmosis-dex,2023-10-15,5,ibc/47CAF2DB8C016FAC960F33BC492FD8E454593B65CC59D70FA9D9F30424F9C32F,CANTO,0.262540917,-70.8291,-18.595536862,0,0,-70.8291,-18.595536862
osmosis,osmosis-dex,2023-10-15,323,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,XPRT,0.1524142083,-99463.615006,-15159.668139111,72538.595233,11055.91256605,-26925.019773,-4103.755573061
osmosis,osmosis-dex,2023-10-15,9,ibc/B9606D347599F0F2FDF82BA3EE339000673B7D274EA50F59494DC51EFCD42163,NOM,0.06244527668,-8450.734723972,-527.708467986,2.986133852,0.1864699546,-8447.74859012,-527.521998031
osmosis,osmosis-dex,2023-10-15,9,ibc/02F196DA6FD0917DD5FEA249EE61880F4D941EE9059E7964C5C9B50AF103800F,stUMEE,0.001939679183,-497293.215084,-964.589297152,0,0,-497293.215084,-964.589297152
osmosis,osmosis-dex,2023-10-15,1,ibc/18A676A074F73B9B42DA4F9DFC8E5AEF334C9A6636DDEC8D34682F52F1DECDF6,SEASY,0.000645953324,-1163.832564,-0.7517815132,0,0,-1163.832564,-0.7517815132
osmosis,osmosis-dex,2023-10-15,23,ibc/6727B2F071643B3841BD535ECDD4ED9CAE52ABDD0DCD07C3630811A7A37B215C,KSM,17.033856507,-4.74308096,-80.792960476,2.997610836,51.060872847,-1.745470124,-29.732087629
osmosis,osmosis-dex,2023-10-15,1,ibc/18FB5C09D9D2371F659D4846A956FA56225E377EE3C3652A2BF3542BF809159D,FIL,2.49260353,-0.005869370943,-0.01463001473,0,0,-0.005869370943,-0.01463001473
osmosis,osmosis-dex,2023-10-15,216,ibc/A8CA5EE328FA10C9519DF6057DA1F69682D28F7D0F5CCC7ECB72E3DCA2D157A4,STRD,0.5485557917,-29956.659332,-16432.898975554,8110.614731,4449.124684667,-21846.044601,-11983.774290887
osmosis,osmosis-dex,2023-10-14,239,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,STARS,0.00632013375,-1638733.91225,-10357.017506081,1089488.77027,6885.714747229,-549245.14198,-3471.302758851
osmosis,osmosis-dex,2023-10-14,25,ibc/B1C287C2701774522570010EEBCD864BCB7AB714711B3AA218699FDD75E832F5,SUI,"null",-2602.80167063,"null",0,"null",-2602.80167063,"null"
osmosis,osmosis-dex,2023-10-14,10,ibc/CFF40564FDA3E958D9904B8B479124987901168494655D9CC6B7C0EC0416020B,STRDST,"null",-2014.230276,"null",0,"null",-2014.230276,"null"
osmosis,osmosis-dex,2023-10-14,1,ibc/80825E8F04B12D914ABEADB1F4D39C04755B12C8402F6876EE3168450C0A90BB,LAMB,0.001030978978,-187.209007215,-0.1930085509,0,0,-187.209007215,-0.1930085509
osmosis,osmosis-dex,2023-10-14,3,ibc/CE5BFF1D9BADA03BB5CCA5F56939392A761B53A10FBD03B37506669C3218D3B2,HASH,0.008946764421,-6913.584812441,-61.85421462,0,0,-6913.584812441,-61.85421462
osmosis,osmosis-dex,2023-10-14,241,ibc/1DC495FCEFDA068A3820F903EDBD78B942FBD204D7E93D3BA2B432E9669D1A59,NGM,0.004827225833,-540108.756842,-2607.226943837,512382.38161,2473.385469053,-27726.375232,-133.841474785
osmosis,osmosis-dex,2023-10-14,3,ibc/D38BB3DD46864694F009AF01DA5A815B3A875F8CC52FF5679BFFCC35DC7451D5,CNTO,"null",-1506.61450734,"null",0,"null",-1506.61450734,"null"
osmosis,osmosis-dex,2023-10-14,2,ibc/6B2B19D874851F631FF0AF82C38A20D4B82F438C7A22F41EDA33568345397244,DOT,3.757870815,-5.203014653,-19.552256918,0.2086401565,0.784042755,-4.994374497,-18.768214163
osmosis,osmosis-dex,2023-10-14,223,ibc/CEE970BB3D26F4B907097B6B660489F13F3B0DA765B83CC7D9A0BC0CE220FA6F,FLIX,0.03774147722,-60399.673543,-2279.572902889,45894.377102,1732.121587746,-14505.296441,-547.451315142
osmosis,osmosis-dex,2023-10-14,4,ibc/71F11BC0AF8E526B80E44172EBA9D3F0A8E03950BB882325435691EBC9450B1D,SEI,0.1041708327,-567.830482,-59.151374148,506.577648,52.770615424,-61.252834,-6.380758724
osmosis,osmosis-dex,2023-10-14,6,ibc/CAA179E40F0266B0B29FB5EAA288FB9212E628822265D4141EBD1C47C3CBFCBC,stkATOM,7.667585763,-50.711428,-388.834223377,0,0,-50.711428,-388.834223377
osmosis,osmosis-dex,2023-10-14,4,ibc/C360EF34A86D334F625E4CBB7DA3223AEA97174B61F35BB3758081A8160F7D9B,ODIN,0.008747314583,-3219.141516,-28.158843529,2.933699,0.02566198805,-3216.207817,-28.133181541
osmosis,osmosis-dex,2023-10-14,21,ibc/297C64CC42B5A8D8F82FE2EBE208A6FE8F94B86037FA28C4529A23701C228F7A,NETA,9.205416667,-18.801617,-173.076718492,4.875017,44.876562742,-13.9266,-128.20015575
osmosis,osmosis-dex,2023-10-14,115,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,XPRT,0.15228325,-20787.712531,-3165.620424286,13832.811602,2106.50550739,-6954.900929,-1059.114916896
osmosis,osmosis-dex,2023-10-14,396,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,JUNO,0.1338839167,-76850.243895,-10289.011649451,60888.551495,8151.997754311,-15961.6924,-2137.013895141
osmosis,osmosis-dex,2023-10-14,5,ibc/10E5E5B06D78FFBB61FD9F89209DEE5FD4446ED0550CBB8E3747DA79E10D9DC6,ARB,0.8078517158,-72.083861145,-58.233070908,0,0,-72.083861145,-58.233070908
osmosis,osmosis-dex,2023-10-14,1,ibc/EAF76AD1EEF7B16D167D87711FB26ABE881AC7D9F7E6D0CF313D5FA530417208,qSOMM,0.09854851127,-20.088346,-1.979676592,0,0,-20.088346,-1.979676592
osmosis,osmosis-dex,2023-10-14,92,ibc/2DA9C149E9AD2BD27FEFA635458FB37093C256C1A940392634A16BEA45262604,BLD,0.09777045833,-26957.058616,-2635.603976205,22220.285922,2172.487538892,-4736.772694,-463.116437313
osmosis,osmosis-dex,2023-10-14,50,ibc/635CB83EF1DFE598B10A3E90485306FD0D47D34217A4BE5FD9977FA010A5367D,QCK,0.0233419212,-40462.299048,-944.46779614,0,0,-40462.299048,-944.46779614
osmosis,osmosis-dex,2023-10-14,6,ibc/84502A75BCA4A5F68D464C00B3F610CE2585847D59B52E5FFB7C3C9D2DDCD3FE,stJUNO,0.1823678933,-2643.804836,-482.14511828,0,0,-2643.804836,-482.14511828
osmosis,osmosis-dex,2023-10-14,36,ibc/D176154B0C63D1F9C6DCFB4F70349EBF2E2B5A87A05902F57A6AE92B863E9AEC,stOSMO,0.2911880922,-1771.734556,-515.90800532,0,0,-1771.734556,-515.90800532
osmosis,osmosis-dex,2023-10-14,110,ibc/126DA09104B71B164883842B769C0E9EC1486C0887D27A9999E395C2C8FB5682,NTRN,0.3156860757,-21160.86349,-6680.189952691,1342.409093,423.779858497,-19818.454397,-6256.410094194
osmosis,osmosis-dex,2023-10-14,229,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,USTC,0.01112572167,-353997.0747,-3938.472923926,263281.501652,2929.196707362,-90715.573048,-1009.276216564
osmosis,osmosis-dex,2023-10-14,250,ibc/67C89B8B0A70C08F093C909A4DD996DD10E0494C87E28FD9A551697BF173D4CA,MEME,0.000007071654594,-47333458.695196,-334.725870613,0,0,-47333458.695196,-334.725870613
osmosis,osmosis-dex,2023-10-14,3,ibc/47CAF2DB8C016FAC960F33BC492FD8E454593B65CC59D70FA9D9F30424F9C32F,CANTO,0.2482265079,-8.7912,-2.182208876,0,0,-8.7912,-2.182208876
osmosis,osmosis-dex,2023-10-14,28,ibc/A1AC7F9EE2F643A68E3A35BCEB22040120BEA4059773BB56985C76BDFEBC71D9,REBUS,0.008473286201,-42742.288751777,-362.167645478,0,0,-42742.288751777,-362.167645478
osmosis,osmosis-dex,2023-10-14,1,factory/osmo14klwqgkmackvx2tqa0trtg69dmy0nrg4ntq4gjgw2za4734r5seqjqm4gm/uibcx,IBCX,33.086759033,-0.999,-33.053672274,0,0,-0.999,-33.053672274
osmosis,osmosis-dex,2023-10-14,443,ibc/BB6BCDB515050BAE97516111873CCD7BCF1FD0CCB723CC12F3C4F704D6C646CE,KUJI,0.8222489583,-29883.06227,-24571.316823318,10481.866653,8618.703936818,-19401.195617,-15952.612886499
osmosis,osmosis-dex,2023-10-14,179,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,CRO,0.05182675,-158820.29205399,-8231.139571209,52377.91321271,2714.577013597,-106442.37884128,-5516.562557612
osmosis,osmosis-dex,2023-10-14,3,ibc/E7B35499CFBEB0FF5778127ABA4FB2C4B79A6B8D3D831D4379C4048C238796BD,VDL,0.007681136151,-5361.140874,-41.179652975,0,0,-5361.140874,-41.179652975
osmosis,osmosis-dex,2023-10-14,2,ibc/BAC9C6998F1F5C316D3353622EAEDAF8BD00FAABEB374FECDF8C9BC475172CFA,GRDN,0.0001680953979,-517.321113,-0.08695929831,371.263019,0.06240760489,-146.058094,-0.02455169342
osmosis,osmosis-dex,2023-10-14,1388,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,USDC,1.000150299,-112705.184335,-112722.123827368,19267.524557,19270.420449386,-93437.659778,-93451.703377982
osmosis,osmosis-dex,2023-10-14,1,ibc/231FD77ECCB2DB916D314019DA30FE013202833386B1908A191D16989AD80B5A,polygon.USDC,1,-4.422972,-4.422972,0,0,-4.422972,-4.422972
osmosis,osmosis-dex,2023-10-14,5,ibc/161D7D62BAB3B9C39003334F1671208F43C06B643CC9EDBBE82B64793C857F1D,ORAI,2.133830861,-62.332417,-133.006835033,0,0,-62.332417,-133.006835033
osmosis,osmosis-dex,2023-10-14,476,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,UMEE,0.001960850417,-14060650.903102,-27570.833181952,12028474.056327,23586.038365213,-2032176.846775,-3984.794816739
osmosis,osmosis-dex,2023-10-14,1,ibc/79A676508A2ECA1021EDDC7BB9CF70CEEC9514C478DA526A5A8B3E78506C2206,qREGEN,0.02970648149,-33.304225,-0.9893513434,0,0,-33.304225,-0.9893513434
osmosis,osmosis-dex,2023-10-14,32,ibc/F4A070A6D78496D53127EA85C094A9EC87DFC1F36071B8CCDDBD020F933D213D,BNB,206.792182663,-9.523765041,-1969.440160011,0,0,-9.523765041,-1969.440160011
osmosis,osmosis-dex,2023-10-14,3,ibc/6A6174468758D207DD2D880363BF699C6568A29E87651337AEDAFD9E69EA7E58,"null","null",0,"null",0,"null",0,"null"
osmosis,osmosis-dex,2023-10-14,1,ibc/B797E4F42CD33C50511B341E50C5CC0E8EF0D93B1E1247ABAA071583B8619202,"null","null",0,"null",0,"null",0,"null"
osmosis,osmosis-dex,2023-10-14,22,ibc/1E43D59E565D41FB4E54CA639B838FFD5BCFC20003D330A56CB1396231AA1CBA,SOL,"null",-6.85821523,"null",0,"null",-6.85821523,"null"
osmosis,osmosis-dex,2023-10-14,6,ibc/FA602364BEC305A696CBDF987058E99D8B479F0318E47314C49173E8838C5BAC,qATOM,7.532611651,-249.603727,-1880.167942063,0,0,-249.603727,-1880.167942063
osmosis,osmosis-dex,2023-10-14,3978,ibc/C140AFD542AE77BD7DCC83F13FDD8C5E5BB8C4929785E6EC2F4C636F98F17901,stATOM,7.992083333,-8397.20077,-67111.128320571,106.195751,848.725291638,-8291.005019,-66262.403028933
osmosis,osmosis-dex,2023-10-14,12,ibc/613BF0BF2F2146AE9941E923725745E931676B2C14E9768CD609FA0849B2AE13,KYVE,0.03217054801,-34568.5968,-1112.090702942,0,0,-34568.5968,-1112.090702942
osmosis,osmosis-dex,2023-10-14,55,ibc/95C9B5870F95E21A242E6AF9ADCB1F212EE4A8855087226C36FBE43FC41A77B8,XPLA,0.1466856693,-6417.852461878,-941.406984073,0,0,-6417.852461878,-941.406984073
osmosis,osmosis-dex,2023-10-14,193,ibc/A8CA5EE328FA10C9519DF6057DA1F69682D28F7D0F5CCC7ECB72E3DCA2D157A4,STRD,0.555705375,-25126.345738,-13962.845380715,15014.200223,8343.471765247,-10112.145515,-5619.373615468
osmosis,osmosis-dex,2023-10-14,4,ibc/5A7C219BA5F7582B99629BA3B2A01A61BFDA0F6FD1FE95B5366F7334C4BC0580,CRE,0.01123757333,-974.985883,-10.956475359,0,0,-974.985883,-10.956475359
osmosis,osmosis-dex,2023-10-14,2,ibc/7C781B4C2082CD62129A972D47486D78EC17155C299270E3C89348EA026BEAF8,GKEY,276.366061637,-1.665676,-460.336316083,0,0,-1.665676,-460.336316083
osmosis,osmosis-dex,2023-10-14,3,ibc/C6B6BFCB6EE49A7CAB1A7E7B021DE35B99D525AC660844952F0F6C78DCB2A57B,SEJUNO,0.1769321447,-4.214546,-0.7456886626,4.218767,0.7464354932,0.004221,0.0007468305826
osmosis,osmosis-dex,2023-10-14,29,ibc/3FF92D26B407FD61AE95D975712A7C319CDE28DE4D80BDC9978D935932B991D7,DOT.axl,3.730762177,-734.833814861,-2741.490202607,630.699822121,2352.991041188,-104.13399274,-388.499161419
osmosis,osmosis-dex,2023-10-14,2,ibc/19305E20681911F14D1FB275E538CDE524C3BF88CF9AE5D5F78F4D4DA05E85B2,SHIB,0.000003996162473,-299700,-1.197649893,0,0,-299700,-1.197649893
osmosis,osmosis-dex,2023-10-14,109,ibc/EB7FB9C8B425F289B63703413327C2051030E848CE4EAAEA2E51199D6D39D3EC,TORI,0.003747130444,-285198.367671,-1068.675486222,0,0,-285198.367671,-1068.675486222
osmosis,osmosis-dex,2023-10-14,104,ibc/9BBA9A1C257E971E38C1422780CE6F0B0686F0A3085E2D61118D904BFE0F5F5E,SOMM,0.09810375,-88366.162467,-8669.051911122,74517.765486,7310.472235797,-13848.396981,-1358.579675325
osmosis,osmosis-dex,2023-10-14,1,ibc/52B1AA623B34EB78FD767CEA69E8D7FA6C9CFE1FBF49C5406268FD325E2CC2AC,IOV,0.001777919167,-14.336986,-0.0254900022,14.351338,0.0255155189,0.014352,0.00002551669588
osmosis,osmosis-dex,2023-10-14,24,ibc/56D7C03B8F6A07AD322EEE1BEF3AE996E09D1C1E34C27CF37E0D4A0AC5972516,PICA,0.0004581052659,-781188.047873458,-357.866358384,0,0,-781188.047873458,-357.866358384
osmosis,osmosis-dex,2023-10-14,6631,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,6.608333333,-87523.156908,-578382.1952337,23303.758978,153999.007246283,-64219.39793,-424383.187987417
osmosis,osmosis-dex,2023-10-14,7,ibc/A76EB6ECF4E3E2D4A23C526FD1B48FDD42F171B206C9D2758EF778A7826ADD68,NCT,1.332024769,-171.008899,-227.788089147,81.13511,108.073976136,-89.873789,-119.71411301
osmosis,osmosis-dex,2023-10-14,378,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,WBTC,26882.541666667,-1.57622967,-42373.059780011,0.26426198,7104.033688266,-1.31196769,-35269.026091745
osmosis,osmosis-dex,2023-10-14,36,ibc/8A34AF0C1943FD0DFCDE9ADBF0B2C9959C45E87E6088EA2FC6ADACD59261B8A2,LUM,0.00017384875,-584231.831343,-101.567973589,362244.698361,62.975788004,-221987.132982,-38.592185585
osmosis,osmosis-dex,2023-10-14,176,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,DAI,0.9996705833,-3754.351974506,-3753.115228393,527.099113164,526.925477932,-3227.252861341,-3226.189750461
osmosis,osmosis-dex,2023-10-14,3379,ibc/B1C1806A540B3E165A2D42222C59946FB85BA325596FC85662D7047649F419F3,LORE,0.01304416051,-188778.422221,-2462.456039964,145009.543017,1891.527754357,-43768.879204,-570.928285608
